Record Id,Account Owner.id,Account Owner,Rating,entity_name,Phone,Account Site,Parent Account.id,Parent Account,Website,Ticker Symbol,Industry,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,address,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,postal_code,Shipping Code,Billing Country,Shipping Country,Description,Last Activity Time,Tag,Source,Product Prospect USP,Brands 1 To G,Brands R To Z,Brands H To Q,All Brands,Company Name,Other Brands,GST Number,Company Registered Number,Bank Account Number,Bank Name,SWIFT Code,Last Closed Won Date,Last Closed Lost Date,No. of Closed Won Deals,Change Log Time,Locked,Last Enriched Time,Enrich Status,Country,Category,Business type,Other Category (Pls Specify),Connected To.module,Connected To.id
zcrm_3877682000000437149,zcrm_3877682000000241001,Faith Chua,,Bodywork Clinic,6597867522,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"290 Orchard Road Paragon, #14-11/12",,Singapore,,Singapore,,238859,,Singapore,,,3/26/2020 11:25,,,,,,,,Bodywork Clinic Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437151,zcrm_3877682000000241001,Faith Chua,,Boujour Trading,6591461731,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,Blk 9004 Tampines Street 93 #04-86,,Singapore,,Singapore,,528838,,Singapore,,,2/5/2020 14:10,,,,,,,,Boujour Trading,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437152,zcrm_3877682000000323001,Lu Yi Lim,,Branded Babies,6597567983,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"62 Ubi Road 1, #05-23 Oxley Bizhub 2",,Singapore,,Singapore,,408734,,Singapore,,,5/19/2020 11:10,,,,,,,,Branded Babies Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437153,zcrm_3877682000000323001,Lu Yi Lim,,Bridal Concept,6563399411,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"16A Liang Seah Street,",,Singapore,,Singapore,,189037,,Singapore,,,2/5/2020 14:10,,,,,,,,Bridal Concept,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437154,zcrm_3877682000000308019,Mace Goh,,Budding Todds,6584141181,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,37 Bangkit Road #06-02,,Singapore,,Singapore,,679976,,Singapore,,,2/5/2020 14:10,,,,,,,,Budding Todds Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437156,zcrm_3877682000000325001,Liling Koa,,Ca Closet,6597912428,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000325001,Liling Koa,4/16/2019 17:28,3/17/2020 11:25,24 Tu Fu Ave,,Singapore,,Singapore,,787231,,Singapore,,,4/20/2020 16:41,,,,,,,,CA Closet,,,,,,,3/17/2020,,,,FALSE,,,,,,,,
zcrm_3877682000000437157,zcrm_3877682000000308019,Mace Goh,,Caely,60125199738,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"47-2 Jalan Radin Anum, Bandar Baru, Sri Petaling Kuala Lumpur 57000",,Kuala Lumpur,,Sri Petaling,,578000,,Malaysia,,,2/5/2020 14:10,,,,,,,,Caely (M) Sdn Bhd,,,,,,,11/14/2019,,,,FALSE,,,,,,,,
zcrm_3877682000000437158,zcrm_3877682000000241001,Faith Chua,,Cambert (F.E.),6567750600,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,12/23/2021 9:33,"1 Kim Seng Promenade, #14-06 Great World City East Tower",,Singapore,,Singapore,,237994,,Singapore,,,12/23/2021 9:33,,,,,,,,Cambert (F.E.) Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437159,zcrm_3877682000000241001,Faith Chua,,Can Kun Marketing,6563855960,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,60 Paya Desar Road #07-22 Payalebar Square,,Singapore,,Singapore,,409051,,Singapore,,,2/5/2020 14:10,,,,,,,,Can Kun Marketing Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437160,zcrm_3877682000000241001,Faith Chua,,Canvas Avenue,6592711549,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,Blk 62B Strathmore Ave #02-64,,Singapore,,Singapore,,143062,,Singapore,,,2/5/2020 14:10,,,,,,,,Canvas Avenue,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437161,zcrm_3877682000000241001,Faith Chua,,Care Daily,6596330968,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/18/2020 14:05,Blk 498G Tampines St 45 #08-444,,Singapore,,Singapore,,525498,,Singapore,,,2/18/2020 14:05,,,,,,,,Care Daily (Singapore),,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437162,zcrm_3877682000000241001,Faith Chua,,Cavz,6592283042,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"210 Turf Club Road, Lot A38",,Singapore,,Singapore,,287995,,Singapore,,,2/5/2020 14:10,,,,,,,,Cavz Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437163,zcrm_3877682000000323001,Lu Yi Lim,,Change,6597735677,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,315 Outram Road #14-06,,Singapore,,Singapore,,169074,,Singapore,,,2/5/2020 14:10,,,,,,,,Change,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437164,zcrm_3877682000000241001,Faith Chua,,Charleston Global,6590211284,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,5/26/2021 15:54,"22 Sin Ming Lane #06-76, Midview City",,Singapore,,Singapore,,573969,,Singapore,,,5/26/2021 15:54,,,,,,,,Charleston Global,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437165,zcrm_3877682000000241001,Faith Chua,,Cheery Balloons,6590124827,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,79 Kew Crescent Road,,Singapore,,Singapore,,466185,,Singapore,,,2/5/2020 14:10,,,,,,,,Cheery Balloons,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437166,zcrm_3877682000000241001,Faith Chua,,Chicchug Creations,6598000818,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,155 Gangsa Road #20-335,,Singapore,,Singapore,,670155,,Singapore,,,2/5/2020 14:10,,,,,,,,Chicchug Creations,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437167,zcrm_3877682000000308019,Mace Goh,,Chiropractic Focus Group,6598373371,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"1 Tampines Central #06-05, Cpf Building",,Singapore,,Singapore,,529508,,Singapore,,,2/5/2020 14:10,,,,,,,,Chiropractic Focus Group,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437168,zcrm_3877682000000325001,Liling Koa,,Choz Catering,6562352281,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,5/26/2021 15:54,No.1 Enterprise Road,,Singapore,,Singapore,,629813,,Singapore,,,5/26/2021 15:54,,,,,,,,Choz Catering Pte Ltd,,,,,,,11/15/2019,,,,FALSE,,,,,,,,
zcrm_3877682000000437169,zcrm_3877682000000241001,Faith Chua,,Chubby Footique,6590267897,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"10 Cantoment Road, #28-41 Pinnacle @ Duxton",,Singapore,,Singapore,,85401,,Singapore,,,2/5/2020 14:10,,,,,,,,Chubby Footique,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437170,zcrm_3877682000000241001,Faith Chua,,Citispa,6568485177,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"9 Kaki Bukit Place , Mhf Centre",,Singapore,,Singapore,,416187,,Singapore,,,2/5/2020 14:10,,,,,,,,Citispa,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437171,zcrm_3877682000000241001,Faith Chua,,Citykids Shoes,6564435772,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,91A Dunbar Walk,,Singapore,,Singapore,,459448,,Singapore,,,8/12/2025 12:01,,,,,,,,Citykids Shoes Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437172,zcrm_3877682000000308019,Mace Goh,,Ck Department Store,6567437411,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,39 Tampines Street 92,,Singapore,,Singapore,,528883,,Singapore,,,2/5/2020 14:10,,,,,,,,CK Department Store,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437173,zcrm_3877682000000241001,Faith Chua,,CL Trillion,60126385373,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,5/26/2021 15:54,"12 Jalan 5/5, Taman Industri Selesa Jaya, Balakong, Selangor Malaysia 43300",,Selangor,,Singapore,,43300,,Malaysia,,,5/26/2021 15:54,,,,,,,,CL Trillion Sdn. Bhd.,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437175,zcrm_3877682000000241001,Faith Chua,,Cloud And Sky Baby,6598538429,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,Blk 75 Yishun Avenue 11 #06-09,,Singapore,,Singapore,,768860,,Singapore,,,2/5/2020 14:10,,,,,,,,Cloud and Sky Baby,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437176,zcrm_3877682000000308019,Mace Goh,,Cordlife Group Limited,6562380808,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000022072001,Jean Teo,4/16/2019 17:28,6/30/2023 11:45,"1 Yishun Industrial Street 1, #06-01/09 A'Posh Bizhub",,Singapore,,Singapore,,768160,,Singapore,,,6/19/2025 17:10,,,,,,,,Cordlife Group Limited,,,,,,,6/30/2023,,,,FALSE,,,,,,,,
zcrm_3877682000000437178,zcrm_3877682000000324001,Renee Tan,,Cradle N Care,6597212015,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,326 Clementi Ave 5 #02-181,,Singapore,,Singapore,,120326,,Singapore,,,4/7/2020 17:53,,,,,,,,Cradle N Care Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437180,zcrm_3877682000000241001,Faith Chua,,Creative Moms,6567419189,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,7/8/2020 7:47,"82 Genting Lane, #06-01/02",,Singapore,,Singapore,,349567,,Singapore,,,7/8/2020 7:47,,,,,,,,Creative Moms Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437181,zcrm_3877682000000308019,Mace Goh,,Creative Sandbox,6593863178,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,18 Boon Lay Way #03-128 Tradehub 21,,Singapore,,Singapore,,609966,,Singapore,,,2/5/2020 14:10,,,,,,,,Creative Sandbox Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437182,zcrm_3877682000026704001,Alanis Chin,,Cryoviva Singapore Pte. Ltd.,6567378482,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000241001,Faith Chua,4/16/2019 17:28,2/9/2024 11:46,37 Jalan Pemimipin #01-06 Mapex Building,,Singapore,,Singapore,,577177,,Singapore,,,8/8/2025 10:47,,,,,,,,Cryoviva Singapore Pte Ltd,,,,,,,8/26/2019,,,,FALSE,,,,,,,,
zcrm_3877682000000437184,zcrm_3877682000000308019,Mace Goh,,Dear Collective,6584998633,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"71 Geylang Lorong 23, #07-01 Thk Industrial Building",,Singapore,,Singapore,,388386,,Singapore,,,6/12/2024 11:53,,,,,,,,Dear Collective Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437185,zcrm_3877682000000325001,Liling Koa,,Delphin,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"21 Bukit Batok Crescent, #04-79 Wcega Tower Singapore 658065",,Singapore,,Singapore,,658065,,Singapore,,,2/5/2020 14:10,,,,,,,,Delphin Singapore Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437186,zcrm_3877682000000323001,Lu Yi Lim,,Dhaqq Nutritions,6598550477,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,5/26/2021 15:54,Blk 449 Yishun Ring Road #08-100,,Singapore,,Singapore,,760449,,Singapore,,,5/13/2024 9:46,,,,,,,,Dhaqq Nutritions,,,,,,,11/15/2019,3/31/2020,,,FALSE,,,,,,,,
zcrm_3877682000000437187,zcrm_3877682000000323001,Lu Yi Lim,,D'Splendid,6581394650,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,Blk 275 Yishun Street 22 #09-122,,Singapore,,Singapore,,760275,,Singapore,,,2/5/2020 14:10,,,,,,,,D'Splendid,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437188,zcrm_3877682000000241001,Faith Chua,,Dwinguler,6564255279,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"2 Jurong East Street 21, #02-83 Imm Building",,Singapore,,Singapore,,609601,,Singapore,,,2/5/2020 14:10,,,,,,,,Dwinguler Singapore Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437189,zcrm_3877682000000241001,Faith Chua,,Dye4U,6594559831,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,505 Choa Chu Kang St 51 #08-193,,Singapore,,Singapore,,680505,,Singapore,,,2/5/2020 14:10,,,,,,,,Dye4u,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437190,zcrm_3877682000000308019,Mace Goh,,Dynamic Resources,6563561258,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,10/21/2021 9:13,"49 Jalan Pemimpin, #03-10, Aps Industrial Building",,Singapore,,Singapore,,577203,,Singapore,,,10/21/2021 9:13,,,,,,,,Dynamic Resources Pte Ltd,,,,,,,3/17/2020,,,,FALSE,,,,,,,,
zcrm_3877682000000437191,zcrm_3877682000000325001,Liling Koa,,Eastar Asia,6591250969,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,8/31/2021 9:16,"24 Sin Ming Lane, #07-106 Midview City",,Singapore,,Singapore,,573970,,Singapore,,,8/31/2021 9:16,,,,,,,,Eastar Asia Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437192,zcrm_3877682000000241001,Faith Chua,,Echan Industries,6562870066,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,19 Benoi Crescent,,Singapore,,Singapore,,629982,,Singapore,,,7/15/2020 11:28,,,,,,,,Echan Industries Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437193,zcrm_3877682000000323001,Lu Yi Lim,,Edshed,9.19987E+11,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"3001 A2 Sumer Trinity Towel 1, Prabhadevi, Mumbai, Maharastra India 400025",,Mumbai,,,,400025,,India,,,2/5/2020 14:10,,,,,,,,Edshed Private Limited,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437194,zcrm_3877682000000308019,Mace Goh,,Edvon,6586611226,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,Blk 178B Yung Kuang Road #08-35,,Singapore,,Singapore,,612175,,Singapore,,,2/5/2020 14:10,,,,,,,,Edvon,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437195,zcrm_3877682000000323001,Lu Yi Lim,,Elise Distributor,6591124073,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,1 Jalan Anak Datong,,Singapore,,Singapore,,489317,,Singapore,,,2/5/2020 14:10,,,,,,,,Elise Distributor Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437196,zcrm_3877682000000241001,Faith Chua,,Elixir Botanica,6596742644,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,21 Woodlands Close #06-03 Primz Bizhub,,Singapore,,Singapore,,79903,,Singapore,,,2/5/2020 14:10,,,,,,,,Elixir Botanica Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437197,zcrm_3877682000000323001,Lu Yi Lim,,Emar & Associates,6568161490,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/18/2020 14:06,"81 Ubi Avenue 4, Ub One #10-10",,Singapore,,Singapore,,408830,,Singapore,,,2/18/2020 14:06,,,,,,,,Emar & Associates Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437198,zcrm_3877682000000241001,Faith Chua,,Emarketplace,6598283255,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,21 Bukit Batok Crescent #13-74 Wcega Tower,,Singapore,,Singapore,,658065,,Singapore,,,2/5/2020 14:10,,,,,,,,Emarketplace Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437199,zcrm_3877682000039477001,Terence,,Emmanuel Pte Ltd,6588761000,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000325001,Liling Koa,4/16/2019 17:28,11/20/2024 15:54,18 New Industrial Road #06-13,,Singapore,,Singapore,,536205,,Singapore,,,7/18/2025 10:41,,,,,,,,Emmanuel Pte Ltd,,,,,,,9/16/2024,,,11/20/2024 15:54,FALSE,,,,,,,,
zcrm_3877682000000437200,zcrm_3877682000000241001,Faith Chua,,Equator Pure Nature Co Ltd,6627198897,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,Suan Luang Bangkok 10250 Thailand,,Bangkok,,Singapore,,,,Thailand,,,2/5/2020 14:10,,,,,,,,Equator Pure Nature Co Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437202,zcrm_3877682000000241001,Faith Chua,,Event Eleven,6591691688,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"4012 Ang Mo Kio Avenue 1, #07-10 Tech Place 1",,Singapore,,Singapore,,569268,,Singapore,,,2/5/2020 14:10,,,,,,,,Event Eleven Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437203,zcrm_3877682000000241001,Faith Chua,,Ever Wellness,6597977164,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,358 Clementi Ave 2 #12-299,,Singapore,,Singapore,,120358,,Singapore,,,2/5/2020 14:10,,,,,,,,Ever Wellness Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437204,zcrm_3877682000000323001,Lu Yi Lim,,Everyone'S Essential,6593654071,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,7/15/2020 10:46,10 Anson Road #27-15 International Plaza,,Singapore,,Singapore,,79903,,Singapore,,,11/25/2022 16:03,,,,,,,,Everyone's Essential,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437205,zcrm_3877682000000241001,Faith Chua,,Everything SG,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,,,Singapore,,Singapore,,,,Singapore,,,8/12/2025 12:02,,,,,,,,Everything SG Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437206,zcrm_3877682000000323001,Lu Yi Lim,,Everythingbag SG,6596687180,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,10/22/2020 8:42,Blk 783D Woodlands Rise #10-19,,Singapore,,Singapore,,734783,,Singapore,,,10/22/2020 8:42,,,,,,,,Everythingbag SG Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437207,zcrm_3877682000000241001,Faith Chua,,Evie Lilie,6597586377,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"12 Marine Terrace, #03-166",,Singapore,,Singapore,,440012,,Singapore,,,2/5/2020 14:10,,,,,,,,Evie Lilie Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437209,zcrm_3877682000000324001,Renee Tan,,Face (HK),6591451684,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,4/20/2021 9:08,"54 Tras Street, #02-01/02",,Singapore,,Singapore,,78993,,Singapore,,,4/20/2021 9:08,,,,,,,,Face (HK) Pte Ltd,,,,,,,3/26/2020,,,,FALSE,,,,,,,,
zcrm_3877682000000437211,zcrm_3877682000000241001,Faith Chua,,Face Studio,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"290 Orchard Road, #09-30/31 Singapore 238859",,Singapore,,Singapore,,238859,,Singapore,,,2/5/2020 14:10,,,,,,,,FACE Studio,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437212,zcrm_3877682000000241001,Faith Chua,,"Face, Body & Skin Aesthetics Medical Centre P/L",6562351125,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"290 Orchard Road, #09-30/31",,Singapore,,Singapore,,238859,,Singapore,,,2/5/2020 14:10,,,,,,,,"Face, Body & Skin Aesthetics Medical Centre Pte Ltd",,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437213,zcrm_3877682000000241001,Faith Chua,,Fifth Energy,6562555317,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,10 Kim Keat Road,,Singapore,,Singapore,,328844,,Singapore,,,2/5/2020 14:10,,,,,,,,Fifth Energy Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437214,zcrm_3877682000000323001,Lu Yi Lim,,FinelyCup,6586112069,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,Lot No L1-08 Level 1 Mytown Shopping Center,,Singapore,,Singapore,,55100,,Singapore,,,2/5/2020 14:10,,,,,,,,Finelycup Malaysia Sdn Bhd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437217,zcrm_3877682000000325001,Liling Koa,,Fluff Mail,6591012160,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,My Mail Box 883547,,Singapore,,Singapore,,919191,,Singapore,,,5/20/2020 13:22,,,,,,,,Fluff Mail Pte Ltd,,,,,,,8/27/2019,,,,FALSE,,,,,,,,
zcrm_3877682000000437218,zcrm_3877682000000323001,Lu Yi Lim,,Flypers,6581281464,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,81 Ayer Rajah Crescent #03-55,,Singapore,,Singapore,,139967,,Singapore,,,2/5/2020 14:10,,,,,,,,Flypers Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437221,zcrm_3877682000000241001,Faith Chua,,Foodpath,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,4/16/2019 17:28,2/5/2020 14:10,"301 Boon Keng Road, #08-03 Extra Space Singapore 339779",,Singapore,,Singapore,,339779,,Singapore,,,2/5/2020 14:10,,,,,,,,Foodpath Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000437222,zcrm_3877682000000323001,Lu Yi Lim,,Foodwise,6594755937,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,4/16/2019 17:28,5/28/2021 0:02,132 Gul Circle,,Singapore,,Singapore,,629597,,Singapore,,,5/28/2021 0:02,,,,,,,,Foodwise (SG) Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
